	AUPRC	AUROC
0	0.0010154	0.5
1	0.004507	0.5
2	0.0014602	0.5
3	0.0186746	0.5311838000000001
4	0.0182742	0.5929186
5	0.0009519999999999999	0.5
6	0.001206	0.5
7	0.0024124000000000003	0.5
8	0.0066733999999999995	0.5380294
9	0.0928828	0.778688
10	0.0022852	0.5
11	0.0006349999999999999	0.5
12	0.0011424000000000002	0.5
13	0.0008252000000000001	0.5
14	0.2905884	0.7514116
15	0.0045704	0.5
16	0.0022852	0.5
17	0.0012696	0.5
18	0.0016504000000000002	0.5
19	0.22728739999999997	0.7067324
20	0.2821348	0.7582932
21	0.11104560000000001	0.6430676
22	0.0038092	0.5
23	0.0011424000000000002	0.5
24	0.0039364000000000005	0.5
25	0.0013332	0.5
26	0.0771824	0.6531698
27	0.0013968	0.5
28	0.0915202	0.5670668000000001
29	0.004443600000000001	0.5
30	0.0008886000000000001	0.5
31	0.0014602	0.5
32	0.0031746	0.5
33	0.0012696	0.5
34	0.0006984	0.5
35	0.0019046	0.5
36	0.0008886000000000001	0.5
37	0.0036184	0.5
38	0.0007618	0.5
39	0.002793	0.5
40	0.0007618	0.5
41	0.0026664	0.5
42	0.004888399999999999	0.5
43	0.0008886000000000001	0.5
44	0.010774200000000001	0.5266848000000001
45	0.0038728	0.5
46	0.0179488	0.5492786000000001
47	0.0006349999999999999	0.5
48	0.0022852	0.5
49	0.001206	0.5
50	0.001206	0.5
51	0.0007618	0.5
52	0.017965599999999998	0.5
53	0.0031746	0.5
54	0.0026030000000000003	0.5
55	0.0013968	0.5
56	0.0007618	0.5
57	0.0008886000000000001	0.5
58	0.1533668	0.7839071999999999
59	0.0012696	0.5
60	0.004824800000000001	0.5
61	0.0008886000000000001	0.5
62	0.0009519999999999999	0.5
63	0.0020951999999999998	0.5
64	0.0013968	0.5
65	0.0134582	0.5
66	0.057366999999999994	0.6049958000000001
67	0.008506999999999999	0.5
68	0.024949000000000002	0.5
69	0.004761199999999999	0.5
70	0.0019682000000000002	0.5
71	0.0032380000000000004	0.5
72	0.0008252000000000001	0.5
73	0.0007618	0.5
74	0.0006349999999999999	0.5
75	0.03862380000000001	0.5808474
76	0.11968339999999998	0.6277864000000001
77	0.0043168	0.5
78	0.0006984	0.5
79	0.0006349999999999999	0.5
80	0.0011424000000000002	0.5
81	0.0013968	0.5
82	0.0006984	0.5
83	0.007046600000000001	0.5
84	0.0036818000000000007	0.5
85	0.0059676	0.5
86	0.0024124000000000003	0.5
87	0.004888399999999999	0.5
88	0.0006349999999999999	0.5
89	0.004888399999999999	0.5
90	0.0033014000000000003	0.5
91	0.0013968	0.5
92	0.0015869999999999999	0.5
93	0.0008886000000000001	0.5
94	0.007745	0.5
95	0.0015869999999999999	0.5
96	0.0008252000000000001	0.5
97	0.0006984	0.5
98	0.0020951999999999998	0.5
99	0.0008886000000000001	0.5
100	0.0008252000000000001	0.5
101	0.0046976000000000006	0.5
102	0.010094200000000001	0.5
103	0.0046976000000000006	0.5
104	0.0093956	0.5
105	0.0079994	0.5
106	0.0021585999999999997	0.5
107	0.0007618	0.5
108	0.0008252000000000001	0.5
109	0.0008252000000000001	0.5
110	0.0008252000000000001	0.5
111	0.0008886000000000001	0.5
112	0.0006349999999999999	0.5
113	0.0013968	0.5
114	0.0295534	0.5222918
115	0.0006349999999999999	0.5
116	0.0007618	0.5
117	0.0374398	0.5876488000000001
118	0.0259906	0.6060766
119	0.0016504000000000002	0.5
120	0.0007618	0.5
121	0.0576346	0.5800748
122	0.010157799999999998	0.5
123	0.0009519999999999999	0.5
124	0.0968326	0.716152
125	0.012759999999999999	0.5
126	0.008887799999999998	0.5
127	0.0006984	0.5
128	0.043680000000000004	0.5834385999999999
129	0.212684	0.7060104
130	0.133482	0.6361566
